"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","weight","price","special_price","msrp","status","visibility","vesbrand","featured","product_status","domestic_shipping_cost","international_shipping_cost","tax_class_id","is_recurring","description","short_description","meta_keyword","custom_layout_update","news_from_date","news_to_date","special_from_date","special_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","website","_media_image","_media_lable","_media_position","_media_is_disabled"
"admin","","","","","ch68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/2__997.jpg","","2","0"
"admin","base","Default","simple","4,71","ch93","0","سویشرت House Stark ...","متا","فوق توصیف","1__998.jpg","1__998.jpg","1__998.jpg","product/93/سویشرت-House-Stark-.../","product/93/سویشرت-House-Stark-.../","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","850000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","سویشرت House Stark ...","0","simple","","","","","","",""
"admin","","","","","ch93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/2__998.jpg","","2","0"
"admin","base","Default","simple","4,103","ch8","0","صدف طبیعی تزیینی","متا","فوق توصیف","1__999.jpg","1__999.jpg","1__999.jpg","product/8/صدف-طبیعی-تزیینی/","product/8/صدف-طبیعی-تزیینی/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","0.5000","300000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","صدف طبیعی تزیینی","0","simple","","","","","","",""
"admin","","","","","ch8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/2__999.jpg","","2","0"
"admin","base","Default","simple","4,98","ch8","0","سینی سنتی دستساز یلدا","متا","فوق توصیف","1__1000.jpg","1__1000.jpg","1__1000.jpg","product/8/سینی-سنتی-دستساز-یلدا/","product/8/سینی-سنتی-دستساز-یلدا/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.5000","890000","850000","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","سینی سنتی دستساز یلدا","0","simple","","","","","","",""
"admin","","","","","ch8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/2__1000.jpg","","2","0"
"admin","base","Default","simple","4,71","ch50","0","تیشرت سنتی خوشنویسی ","متا","فوق توصیف","1__1001.jpg","1__1001.jpg","1__1001.jpg","product/50/تیشرت-سنتی-خوشنویسی/","product/50/تیشرت-سنتی-خوشنویسی/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","430000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<h4>اگر شما به دوستتان یکی از لباس های&nbsp;<strong>طراحی<strong>&nbsp;</strong>روشن</strong>&nbsp;را هدیه بدهید، علاوه بر شاد کردن وی، او را تشویق کرده اید که&nbsp; به سراغ کتابی که مرتبط با طرح آن لباس است برود و وقتی آن لباس را می پوشد، از بین رهگذران و افرادی که لباس او را می بینند، اگر فقط یک نفر در روز با آن طرح رابطه برقرار کند، شما کار بزرگی انجام داده اید.</h4>
<h4><strong>طراحی&nbsp;روشن</strong>&nbsp;به جای کتاب هر کدام از لباس ها را تبدیل به برگی از ادبیات کشورمان کرد، که هدیه داده می شوند، پوشیده می شوند و بصورت تابلویی متحرک در جامعه هستند.</h4>
<h4><strong>طراحی روشن&nbsp;</strong>یک فروشگاه نیست،&nbsp;<strong>طراحی&nbsp;روشن&nbsp;</strong>فرهنگ دادن هدایای خاص است، که در حال حاضر بوسیله تی شرت، مانتو، پیراهن، شال و&hellip; فعالیت دارد.</h4>
<h4><strong>طراحی روشن&nbsp;</strong>تولیدی لباس نیست،&nbsp;<strong>طراحی&nbsp;روشن&nbsp;</strong>ادبیات، هنر، خوشحالی و ارزش را در قالب لباس به شما ارائه می کند.</h4>
<h4>این&nbsp;<strong>فرهنگ طراحی روشن</strong>&nbsp;است، فرهنگ هدیه دادن، هدیه ای که علاوه بر شادی، دارای محتوای هنری، ادبی و سنتی باشد.</h4>",".","فوق واژه","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","تیشرت سنتی خوشنویسی ","0","simple","","","","","","",""
"admin","","","","","ch50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/2__1001.jpg","","2","0"
"admin","","","","","ch50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/3__1001.jpg","","3","0"
"admin","","","","","ch50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/4__1001.jpg","","4","0"
"admin","base","Default","simple","4,66","ch50","0","شال خوشنویسی عشق (گروه روشن)","متا","فوق توصیف","1__1002.jpg","1__1002.jpg","1__1002.jpg","product/50/شال-خوشنویسی-عشق-(گروه-روشن)/","product/50/شال-خوشنویسی-عشق-(گروه-روشن)/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","330000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<h4>اگر شما به دوستتان یکی از لباس های&nbsp;<strong>طراحی<strong>&nbsp;</strong>روشن</strong>&nbsp;را هدیه بدهید، علاوه بر شاد کردن وی، او را تشویق کرده اید که&nbsp; به سراغ کتابی که مرتبط با طرح آن لباس است برود و وقتی آن لباس را می پوشد، از بین رهگذران و افرادی که لباس او را می بینند، اگر فقط یک نفر در روز با آن طرح رابطه برقرار کند، شما کار بزرگی انجام داده اید.</h4>
<h4><strong>طراحی&nbsp;روشن</strong>&nbsp;به جای کتاب هر کدام از لباس ها را تبدیل به برگی از ادبیات کشورمان کرد، که هدیه داده می شوند، پوشیده می شوند و بصورت تابلویی متحرک در جامعه هستند.</h4>
<h4><strong>طراحی روشن&nbsp;</strong>یک فروشگاه نیست،&nbsp;<strong>طراحی&nbsp;روشن&nbsp;</strong>فرهنگ دادن هدایای خاص است، که در حال حاضر بوسیله تی شرت، مانتو، پیراهن، شال و&hellip; فعالیت دارد.</h4>
<h4><strong>طراحی روشن&nbsp;</strong>تولیدی لباس نیست،&nbsp;<strong>طراحی&nbsp;روشن&nbsp;</strong>ادبیات، هنر، خوشحالی و ارزش را در قالب لباس به شما ارائه می کند.</h4>
<h4>این&nbsp;<strong>فرهنگ طراحی روشن</strong>&nbsp;است، فرهنگ هدیه دادن، هدیه ای که علاوه بر شادی، دارای محتوای هنری، ادبی و سنتی باشد.</h4>",".","فوق واژه","","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","شال خوشنویسی عشق (گروه روشن)","0","simple","","","","","","",""
"admin","","","","","ch50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/2__1002.jpg","","2","0"
"admin","base","Default","simple","4,71","ch50","0","تیشرت سنتی ایرانی درویش","متا","فوق توصیف","1__1003.jpg","1__1003.jpg","1__1003.jpg","product/50/تیشرت-سنتی-ایرانی-درویش/","product/50/تیشرت-سنتی-ایرانی-درویش/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","430000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<h4>اگر شما به دوستتان یکی از لباس های&nbsp;<strong>طراحی<strong>&nbsp;</strong>روشن</strong>&nbsp;را هدیه بدهید، علاوه بر شاد کردن وی، او را تشویق کرده اید که&nbsp; به سراغ کتابی که مرتبط با طرح آن لباس است برود و وقتی آن لباس را می پوشد، از بین رهگذران و افرادی که لباس او را می بینند، اگر فقط یک نفر در روز با آن طرح رابطه برقرار کند، شما کار بزرگی انجام داده اید.</h4>
<h4><strong>طراحی&nbsp;روشن</strong>&nbsp;به جای کتاب هر کدام از لباس ها را تبدیل به برگی از ادبیات کشورمان کرد، که هدیه داده می شوند، پوشیده می شوند و بصورت تابلویی متحرک در جامعه هستند.</h4>
<h4><strong>طراحی روشن&nbsp;</strong>یک فروشگاه نیست،&nbsp;<strong>طراحی&nbsp;روشن&nbsp;</strong>فرهنگ دادن هدایای خاص است، که در حال حاضر بوسیله تی شرت، مانتو، پیراهن، شال و&hellip; فعالیت دارد.</h4>
<h4><strong>طراحی روشن&nbsp;</strong>تولیدی لباس نیست،&nbsp;<strong>طراحی&nbsp;روشن&nbsp;</strong>ادبیات، هنر، خوشحالی و ارزش را در قالب لباس به شما ارائه می کند.</h4>
<h4>این&nbsp;<strong>فرهنگ طراحی روشن</strong>&nbsp;است، فرهنگ هدیه دادن، هدیه ای که علاوه بر شادی، دارای محتوای هنری، ادبی و سنتی باشد.</h4>",".","فوق واژه","","","","","","","","98.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","تیشرت سنتی ایرانی درویش","0","simple","","","","","","",""
"admin","","","","","ch50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/3__1003.jpg","","3","0"
"admin","base","Default","simple","4,94","ch79","0","کوسن طرح قاجاری","متا","فوق توصیف","1__1004.jpg","1__1004.jpg","1__1004.jpg","product/79/کوسن-طرح-قاجاری/","product/79/کوسن-طرح-قاجاری/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","0.6000","550000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>لومانا امیزه ای از هنر ، خلاقیت و کیفیت</p>
<p>گروه هنری لومانا در زمینه تولید ماگ ، کوسن ، پیکسل با طرح های سنتی و ملی فعالیت دارد. طرحهای مورد استفاده در تولیدات عمدتا به دست توانای طراحان و هنرمندان ایرانی آفریده شده و برای صیانت از حقوق هنرمند و هنر برای هر طرح قرارداد همکاری با خالق اثر منعقد شده است.</p>
<p>علاوه بر طرح های هنری، مقوله های دیگری نظیر ورزش، فیلم و سریال، انیمیشن و ... نیز در محصولات تولیدی مورد استفاده قرار گرفته است تا سلیقه های مختلف و گرایش های مختلف جامعه تحت پوشش قرار گیرد.</p>",".","فوق واژه","","","","","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن طرح قاجاری","0","simple","","","","","","",""
"admin","base","Default","simple","4,94","ch79","0","کوسن طرح نقشه باستانی جهان","متا","فوق توصیف","1__1005.jpg","1__1005.jpg","1__1005.jpg","product/79/کوسن-طرح-نقشه-باستانی-جهان/","product/79/کوسن-طرح-نقشه-باستانی-جهان/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","550000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>لومانا امیزه ای از هنر ، خلاقیت و کیفیت</p>
<p>گروه هنری لومانا در زمینه تولید ماگ ، کوسن ، پیکسل با طرح های سنتی و ملی فعالیت دارد. طرحهای مورد استفاده در تولیدات عمدتا به دست توانای طراحان و هنرمندان ایرانی آفریده شده و برای صیانت از حقوق هنرمند و هنر برای هر طرح قرارداد همکاری با خالق اثر منعقد شده است.</p>
<p>علاوه بر طرح های هنری، مقوله های دیگری نظیر ورزش، فیلم و سریال، انیمیشن و ... نیز در محصولات تولیدی مورد استفاده قرار گرفته است تا سلیقه های مختلف و گرایش های مختلف جامعه تحت پوشش قرار گیرد.</p>",".","فوق واژه","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن طرح نقشه باستانی جهان","0","simple","","","","","","",""
"admin","base","Default","simple","4,81","ch100","0","جعبه هدیه لوکس چوبی","متا","فوق توصیف","1__1006.jpg","1__1006.jpg","1__1006.jpg","product/100/جعبه-هدیه-لوکس-چوبی/","product/100/جعبه-هدیه-لوکس-چوبی/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","350000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>گروه هنری معماری تیوا طراح و &nbsp;مجری&nbsp;دکوراسیون داخلی و محصولات دکوراتیو</p>",".","فوق واژه","","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","جعبه هدیه لوکس چوبی","0","simple","","","","","","",""
"admin","","","","","ch100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/2__1006.jpg","","2","0"
"admin","base","Default","simple","4,94","ch79","0","کوسن طرح آبستره","متا","فوق توصیف","1__1007.jpg","1__1007.jpg","1__1007.jpg","product/79/کوسن-طرح-آبستره/","product/79/کوسن-طرح-آبستره/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","550000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>لومانا امیزه ای از هنر ، خلاقیت و کیفیت</p>
<p>گروه هنری لومانا در زمینه تولید ماگ ، کوسن ، پیکسل با طرح های سنتی و ملی فعالیت دارد. طرحهای مورد استفاده در تولیدات عمدتا به دست توانای طراحان و هنرمندان ایرانی آفریده شده و برای صیانت از حقوق هنرمند و هنر برای هر طرح قرارداد همکاری با خالق اثر منعقد شده است.</p>
<p>علاوه بر طرح های هنری، مقوله های دیگری نظیر ورزش، فیلم و سریال، انیمیشن و ... نیز در محصولات تولیدی مورد استفاده قرار گرفته است تا سلیقه های مختلف و گرایش های مختلف جامعه تحت پوشش قرار گیرد.</p>",".","فوق واژه","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن طرح آبستره","0","simple","","","","","","",""
"admin","base","Default","simple","4,94","ch79","0","کوسن طرح پروانه","متا","فوق توصیف","1__1008.jpg","1__1008.jpg","1__1008.jpg","product/79/کوسن-طرح-پروانه/","product/79/کوسن-طرح-پروانه/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","0.2000","500000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>لومانا امیزه ای از هنر ، خلاقیت و کیفیت</p>
<p>گروه هنری لومانا در زمینه تولید ماگ ، کوسن ، پیکسل با طرح های سنتی و ملی فعالیت دارد. طرحهای مورد استفاده در تولیدات عمدتا به دست توانای طراحان و هنرمندان ایرانی آفریده شده و برای صیانت از حقوق هنرمند و هنر برای هر طرح قرارداد همکاری با خالق اثر منعقد شده است.</p>
<p>علاوه بر طرح های هنری، مقوله های دیگری نظیر ورزش، فیلم و سریال، انیمیشن و ... نیز در محصولات تولیدی مورد استفاده قرار گرفته است تا سلیقه های مختلف و گرایش های مختلف جامعه تحت پوشش قرار گیرد.</p>",".","فوق واژه","","","","","","","","90.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن طرح پروانه","0","simple","","","","","","",""
"admin","base","Default","simple","4,94","ch79","0","کوسن طرح هنری","متا","فوق توصیف","1__1009.jpg","1__1009.jpg","1__1009.jpg","product/79/کوسن-طرح-هنری/","product/79/کوسن-طرح-هنری/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","550000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>لومانا امیزه ای از هنر ، خلاقیت و کیفیت</p>
<p>گروه هنری لومانا در زمینه تولید ماگ ، کوسن ، پیکسل با طرح های سنتی و ملی فعالیت دارد. طرحهای مورد استفاده در تولیدات عمدتا به دست توانای طراحان و هنرمندان ایرانی آفریده شده و برای صیانت از حقوق هنرمند و هنر برای هر طرح قرارداد همکاری با خالق اثر منعقد شده است.</p>
<p>علاوه بر طرح های هنری، مقوله های دیگری نظیر ورزش، فیلم و سریال، انیمیشن و ... نیز در محصولات تولیدی مورد استفاده قرار گرفته است تا سلیقه های مختلف و گرایش های مختلف جامعه تحت پوشش قرار گیرد.</p>",".","فوق واژه","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن طرح هنری","0","simple","","","","","","",""
"admin","base","Default","simple","4,94","ch79","0","کوسن طرح تایپوگرافی","متا","فوق توصیف","1__1010.jpg","1__1010.jpg","1__1010.jpg","product/79/کوسن-طرح-تایپوگرافی/","product/79/کوسن-طرح-تایپوگرافی/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","550000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>لومانا امیزه ای از هنر ، خلاقیت و کیفیت</p>
<p>گروه هنری لومانا در زمینه تولید ماگ ، کوسن ، پیکسل با طرح های سنتی و ملی فعالیت دارد. طرحهای مورد استفاده در تولیدات عمدتا به دست توانای طراحان و هنرمندان ایرانی آفریده شده و برای صیانت از حقوق هنرمند و هنر برای هر طرح قرارداد همکاری با خالق اثر منعقد شده است.</p>
<p>علاوه بر طرح های هنری، مقوله های دیگری نظیر ورزش، فیلم و سریال، انیمیشن و ... نیز در محصولات تولیدی مورد استفاده قرار گرفته است تا سلیقه های مختلف و گرایش های مختلف جامعه تحت پوشش قرار گیرد.</p>",".","فوق واژه","","","","","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن طرح تایپوگرافی","0","simple","","","","","","",""
"admin","base","Default","simple","4,94","ch79","0","کوسن طرح کاشی","متا","فوق توصیف","1__1011.jpg","1__1011.jpg","1__1011.jpg","product/79/کوسن-طرح-کاشی/","product/79/کوسن-طرح-کاشی/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","550000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>لومانا امیزه ای از هنر ، خلاقیت و کیفیت</p>
<p>گروه هنری لومانا در زمینه تولید ماگ ، کوسن ، پیکسل با طرح های سنتی و ملی فعالیت دارد. طرحهای مورد استفاده در تولیدات عمدتا به دست توانای طراحان و هنرمندان ایرانی آفریده شده و برای صیانت از حقوق هنرمند و هنر برای هر طرح قرارداد همکاری با خالق اثر منعقد شده است.</p>
<p>علاوه بر طرح های هنری، مقوله های دیگری نظیر ورزش، فیلم و سریال، انیمیشن و ... نیز در محصولات تولیدی مورد استفاده قرار گرفته است تا سلیقه های مختلف و گرایش های مختلف جامعه تحت پوشش قرار گیرد.</p>",".","فوق واژه","","","","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن طرح کاشی","0","simple","","","","","","",""
"admin","base","Default","simple","4,94","ch79","0","کوسن طرح لوگوی تیم بارسلونا","متا","فوق توصیف","1__1012.jpg","1__1012.jpg","1__1012.jpg","product/79/کوسن-طرح-لوگوی-تیم-بارسلونا/","product/79/کوسن-طرح-لوگوی-تیم-بارسلونا/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","550000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>لومانا امیزه ای از هنر ، خلاقیت و کیفیت</p>
<p>گروه هنری لومانا در زمینه تولید ماگ ، کوسن ، پیکسل با طرح های سنتی و ملی فعالیت دارد. طرحهای مورد استفاده در تولیدات عمدتا به دست توانای طراحان و هنرمندان ایرانی آفریده شده و برای صیانت از حقوق هنرمند و هنر برای هر طرح قرارداد همکاری با خالق اثر منعقد شده است.</p>
<p>علاوه بر طرح های هنری، مقوله های دیگری نظیر ورزش، فیلم و سریال، انیمیشن و ... نیز در محصولات تولیدی مورد استفاده قرار گرفته است تا سلیقه های مختلف و گرایش های مختلف جامعه تحت پوشش قرار گیرد.</p>",".","فوق واژه","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن طرح لوگوی تیم بارسلونا","0","simple","","","","","","",""
"admin","base","Default","simple","4,78","ch100","0","گلدان چوب و خط ","متا","فوق توصیف","1__1013.jpg","1__1013.jpg","1__1013.jpg","product/100/گلدان-چوب-و-خط/","product/100/گلدان-چوب-و-خط/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.5000","450000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>گروه هنری معماری تیوا طراح و &nbsp;مجری&nbsp;دکوراسیون داخلی و محصولات دکوراتیو</p>",".","فوق واژه","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","گلدان چوب و خط ","0","simple","","","","","","",""
"admin","base","Default","simple","4,94","ch79","0","کوسن طرح لوگوی تیم پرسپولیس","متا","فوق توصیف","1__1014.jpg","1__1014.jpg","1__1014.jpg","product/79/کوسن-طرح-لوگوی-تیم-پرسپولیس/","product/79/کوسن-طرح-لوگوی-تیم-پرسپولیس/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","550000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>لومانا امیزه ای از هنر ، خلاقیت و کیفیت</p>
<p>گروه هنری لومانا در زمینه تولید ماگ ، کوسن ، پیکسل با طرح های سنتی و ملی فعالیت دارد. طرحهای مورد استفاده در تولیدات عمدتا به دست توانای طراحان و هنرمندان ایرانی آفریده شده و برای صیانت از حقوق هنرمند و هنر برای هر طرح قرارداد همکاری با خالق اثر منعقد شده است.</p>
<p>علاوه بر طرح های هنری، مقوله های دیگری نظیر ورزش، فیلم و سریال، انیمیشن و ... نیز در محصولات تولیدی مورد استفاده قرار گرفته است تا سلیقه های مختلف و گرایش های مختلف جامعه تحت پوشش قرار گیرد.</p>",".","فوق واژه","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن طرح لوگوی تیم پرسپولیس","0","simple","","","","","","",""
"admin","base","Default","simple","4,94","ch79","0","کوسن طرح لوگوی تیم استقلال","متا","فوق توصیف","1__1015.jpg","1__1015.jpg","1__1015.jpg","product/79/کوسن-طرح-لوگوی-تیم-استقلال/","product/79/کوسن-طرح-لوگوی-تیم-استقلال/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","550000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>لومانا امیزه ای از هنر ، خلاقیت و کیفیت</p>
<p>گروه هنری لومانا در زمینه تولید ماگ ، کوسن ، پیکسل با طرح های سنتی و ملی فعالیت دارد. طرحهای مورد استفاده در تولیدات عمدتا به دست توانای طراحان و هنرمندان ایرانی آفریده شده و برای صیانت از حقوق هنرمند و هنر برای هر طرح قرارداد همکاری با خالق اثر منعقد شده است.</p>
<p>علاوه بر طرح های هنری، مقوله های دیگری نظیر ورزش، فیلم و سریال، انیمیشن و ... نیز در محصولات تولیدی مورد استفاده قرار گرفته است تا سلیقه های مختلف و گرایش های مختلف جامعه تحت پوشش قرار گیرد.</p>",".","فوق واژه","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن طرح لوگوی تیم استقلال","0","simple","","","","","","",""
